UserName,ScreenName,Location,TweetAt,OriginalTweet,Sentiment,month
29362,74314,Shanghai,01-04-2020,The collective response to the from panic buying at grocery stores to restaurant closures is bound to increase food loss experts say at a time when insecurity is on the rise But solutions exist via,Negative,1
29304,74256,Australia,01-04-2020,Oh FFS Novel Shopping Trying to be responsible but 1 Australia search tool not working 2 online delivery down 3 deliveries If you place a delivery order you will have a high level of out of stocks,Negative,1
29305,74257,,01-04-2020,During the pandemic must postpone a decision on People are losing their jobs missing money for rent bills and food Demand they stand with DACA,Extremely Negative,1
29307,74259,,01-04-2020,City Opens Online Grocery Shopping Services Amid COVID 19 Pandemic,Neutral,1
29313,74265,,01-04-2020,Webinar 4 2 3 30p ET Navigating Today s Marketing Landscape  Understand Consumer Advertiser Mindset In  Plan Your Marketing Strategy In This Environment REGISTER HERE  ,Neutral,1
29314,74266,Edmonton,01-04-2020,"The provincial government is increasing its food inspector capacity, as demand for meat increases across Alberta due to the COVID-19 pandemic.
https://t.co/V9KvNUwnOS",Negative,1
29315,74267,News & Bible verses USA,01-04-2020,"Coronavirus: Oil prices could turn negative as storage nears capacity

#coronavirus #pandemic #wakethebride #coronavirususa #covid19
#CoronavirusOutbreak  https://t.co/7VtEvw26Z3",Negative,1
29316,74268,"Fort George G. Meade, Md.",01-04-2020,"Malwarebytes rounded up some useful tips for staying secure, as well as some landmines to avoid during your online shopping - https://t.co/mozyNKPEDf",Extremely Positive,1
29317,74269,Australia,01-04-2020,A Queensland mum has posted a heartbreaking picture of her upset and exhausted teenage daughter after she had finished a supermarket shift. #coronavirus #7NEWS https://t.co/FYGgFUhOgr,Extremely Negative,1
29318,74270,Debt Jubilee,01-04-2020,New President Trump says U S gasoline prices will fall below 1 00 due the economic impacts due to,Neutral,1
29319,74271, ??to Miami ,01-04-2020,SUPERMARKET SAFETY is the latest grocery chain to take new measures to keep shoppers and employees safe during the pandemic,Extremely Positive,1
29325,74277,INDIA,01-04-2020,Food prices in India are likely to rise soon warn experts as farmers in the country face the double whammy of erratic rainfall and lockdown,Negative,1
29326,74278,JAPAN RUGBY TEST MATCH 2020 @JRFURugby @JRFUMedia v @WelshRugbyUnion(6/27??) v @EnglandRugby(7/4?11?????)  @Scotlandteam(11/14) @IrishRugby(11/21),01-04-2020,Overwhelmed with info Before you act stop Ask yourself 1 Who is the message from 2 What do they want me to do 3 What evidence supports this message Then let the answers guide your next steps More,Positive,1
29327,74279,"Karachi, Pakistan",01-04-2020,ARE YOU EATING HALAL ONLINE HALAL MEAT SHOP IN UNITED KINGDOM EASY SHOPPING amp FAST DELIVERY SHOP NOW,Extremely Positive,1
29330,74282,,01-04-2020,This covid-19 needs to go. I cant stop shopping online.,Negative,1
29451,74403,"Palo Alto, CA",01-04-2020,#GroceryStoreWorkers Are Under New Pressure in the #CoronavirusCrisis https://t.co/kBWuBeYyhw by @waouwwaouw  via @voguemagazine #COVID2019 #covid19 #CoronavirusOutbreak,Negative,1
29332,74284,with your mum,01-04-2020,This is from the company I work for they distribute food all over the country this indicates a food shortage all over the country This is fucking serious stop panic buying and stay at home,Extremely Negative,1
29334,74286,"Wabasso, Florida",01-04-2020,Just another day out here in the jungle... #Coronavirus #Grocery #Stock  #Food #FreeMe #ShrugLife https://t.co/laC5xst3Pz,Neutral,1
29336,74288,Kuwait,01-04-2020,Cooperative societies activate home delivery service for expats,Neutral,1
29339,74291,India,01-04-2020,The drivers demanded that all the 19 221 workers be provided with safety equipment health insurance worth Rs 50 lakh and food during their duty hours,Positive,1
29344,74296,"Vancouver ???, Canada ??? ??",01-04-2020,Still not sure how to best get groceries during a pandemic? Health experts have some answers | CBC News https://t.co/TCBL5kqjFb #COVID19 #COVID_19,Positive,1
29345,74297,"West Coast, Best Coast ??",01-04-2020,Oil prices could soon turn negative as the world runs out of places to store crude analysts warn,Extremely Negative,1
29346,74298,Republic of California,01-04-2020,Trump s touting of malaria drugs as cure illustrate why we should end the practice of direct to consumer drug marketing,Negative,1
29347,74299,London,01-04-2020,Thankfully stockpiling appears to be at an end with 23 per cent leaving their homes to visit a supermarket on Monday down 12 points on the Monday before  ,Positive,1
29352,74304,"las cruces,nm ",01-04-2020,Lowe's closes Harper Woods store to customers after employee dies of COVID-19 https://t.co/Wke3lNHRwM via @crainsdetroit,Positive,1
29353,74305,"Arizona, USA",01-04-2020,Beware of COVID 19 related scams involving checks 19,Negative,1
29354,74306,Guyana,01-04-2020,As continues its spread oil prices have tanked by at least 25 We look at the impact of restrictions on movement with s,Neutral,1
29355,74307,Canada,01-04-2020,Shop alone have a plan and wash your hands here s what else you need to know about grocery shopping during the COVID 19 pandemic,Negative,1
29356,74308,Planet Earth,01-04-2020, #TrumpPressConference never seen like this before   The is having a MAGA rally amp just stand there NOT talking Now Russia amp MBS amp oil Gas prices Tax cuts WTF Notice how TRUMP never says,Extremely Negative,1
29357,74309,,01-04-2020,maybe you could close the store to the general public before someone dies next time Lowe s closes Harper Woods store to customers after employee dies of COVID 19 via,Positive,1
29361,74313,,01-04-2020,"After conducting a traffic stop on a stolen vehicle, the Beverly Hills Police Department found 192 rolls of toilet paper inside the car. ? https://t.co/KHQO0WlXRQ",Extremely Negative,1
29333,74285,LDN,01-04-2020,Mohammed Bin Salman is fighting a war in Yemen and on COVID 19 Was this the time to launch an oil price war with Russia,Extremely Negative,1
29454,74406,,01-04-2020,More than 25 retailers have been found guilty of price inflation during the national 19 outbreak after consumers complained about the corrupt practices to competition and consumer watchdogs,Extremely Negative,1
29458,74410,,01-04-2020,Here s just a tepid glimpse into the new way people will start to see the world once we stop trying to revive the corpse of a carefree pre life,Negative,1
29459,74411,Phila. PA/Atlantic County NJ,01-04-2020,Lawsuit Video Conferencing Service Everyone Is Using Right Now Violated Privacy Consumer Protection Laws,Extremely Negative,1
29530,74482,,01-04-2020,Price gougers Check the prices on 10 for a 2 pack of toilet paper,Neutral,1
29539,74491,World,01-04-2020,@AdAstraEU Ultimately face masks dont offer 100% protection as the virus can enter through the eyes  #coronavirus #covid19 #covid19uk #Europe #UK #supermarkets #supermarket,Neutral,1
29542,74494,,01-04-2020,During emergency countries must ensure that real time information is available to all This includes  Food Trade measures  Level of production amp consumption  Food stocks  Food prices,Neutral,1
29543,74495,"somewhere in the bootheel, MO",01-04-2020,On the bright side Covid-19 has helped reduce my online shopping addiction. With no where to go I have no reason to have new things! Except hiking boots ...??,Negative,1
29544,74496,"Bend, OR",01-04-2020,Search is more important than ever And it s shifting from mobile to PC as people go home bound People are researching shopping and decision making online even more now than before because of COVID 19,Positive,1
29545,74497,Boston/Hartford ,01-04-2020,"CT Dept. of Banking arranges 90 day mortgage payment grace period for those in need due to #Coronavirus. The list of banks and credit unions:

https://t.co/3OYF5Bcgi1",Extremely Positive,1
29546,74498,Chicago,01-04-2020,"These two stories should be mutually exclusive. Couldn't one help alleviate the other and vice versa? 
https://t.co/01oC3pIG5B

https://t.co/Omjr2atzHp",Positive,1
29547,74499,"Austin, TX",01-04-2020,"#ScamAlert! There are some awful folks out there trying to use the #coronavirus outbreak to steal your money:
https://t.co/uF9HoAzfnq
#consumer #health #scams",Extremely Negative,1
29549,74501,St. Louis,01-04-2020,"I just called @GovParsonMO office at 573.751.3222 and told them we need a state-wide shelter in place order now. Everyone should do the same. 
#Mo #COVID19",Neutral,1
29551,74503,"Wilmington, Delaware",01-04-2020,"As Delawares stay-at-home ordinances during the COVID-19 pandemic grow tighter, some local shops and boutiques have moved their sales online. https://t.co/HmMbYjbw9B",Neutral,1
29552,74504,Manchester London LA,01-04-2020,"How easy do you think it is Piers Morgan to man up &amp; get a grip for those with anxiety, depression &amp;  no money????",Negative,1
29553,74505,Garividi,01-04-2020,"Please don't be selfish and stock up food during this pandemic, be kind and help each other #coronavirus",Extremely Positive,1
29554,74506,"Dublin City, Ireland",01-04-2020,Record supermarket sales in March busier than Christmas with UK online grocery sales up 13,Neutral,1
29555,74507,"Toronto, Ontario",01-04-2020,While masks may not be very effective at preventing the wearers from getting sick they can prevent the wearers from spreading the disease,Extremely Negative,1
29525,74477,,01-04-2020,The New York State Attorney General is asking domain name registrars for help to combat and consumer involving related domain names,Positive,1
29556,74508,"London, England",01-04-2020,While the pandemic has forced clothing shops to shut their doors many culprits are continuing to operate as normal online via,Negative,1
29563,74515,kingslynn,01-04-2020,Tired of supermarket workers acting like heroes. I don't care if your putting youreself at risk of getting #coronavirus your still just a bloody shelf stacker not a bloody doctor. #COVID19,Negative,1
29564,74516,Finland,01-04-2020,Price diesel petrol Ireland went down dramatically but would it not be better to keep it same near same level so Ireland revenue would collect more tax so we can pay for emergency budget loans ie,Extremely Negative,1
29572,74524,"New Mexico, USA",01-04-2020,Cant wait for the end of quarantine sales. #coronavirus slashing prices at all the car dealerships and homebuyers getting great deals if the seller or sellers had #therona.,Positive,1
29575,74527,"Indianapolis, IN",01-04-2020,There are lots of ways governments can control prices in a #crisis. And they're pretty much all bad. @pierre_lemieux at #EconLog: https://t.co/RKLcZRkkpb #coronavirus https://t.co/CDcEZXBV57,Negative,1
29577,74529,"Saint Louis, MO",01-04-2020,Your daily 6 Star Wars actor dies from COVID 19 people panic buying pet food rent s due so now what,Extremely Negative,1
29579,74531,"Washington, DC",01-04-2020,"POTUS will be meeting with oil and gas industry leaders this week about the impact of plummeting oil prices amid #coronavirus pandemic: ""We don't want to lose our great oil companies."" #lalege #lagov",Positive,1
29580,74532,Suffolk,01-04-2020,Hear and I chatting about the latest news from major events being cancelled to supermarket queues in today s podcast  ,Negative,1
29583,74535,,01-04-2020,Pennsylvania consumers can once again buy some wine and spirits online   though access to the website is being  randomized to avoid overwhelming the site with high traffic,Negative,1
29584,74536,"Boise, Idaho",01-04-2020,Survey shows significant uptick in online grocery shopping,Positive,1
29589,74541,"Central Iowa, USA",01-04-2020,Lowe's closes store to customers after employee dies of COVID-19 https://t.co/CDfflcyklc via @crainsdetroit,Positive,1
29591,74543,Global,01-04-2020,"?? Weaker consumer confidence 
?? High unemployment 
?? Lower income and savings 

Get our outlook for oil demand in the wake of #coronavirus with @montelnews. #OOTT https://t.co/8WG1HrTQZq",Extremely Negative,1
29593,74545,,01-04-2020,Good info on relief checks and scammers,Extremely Positive,1
29596,74548,Newcastle  Geneva  Leeds,01-04-2020,"Alcohol sales are soaring as #Coronavirus drives £160 million additional spend on alcoholic beverages in supermarkets https://t.co/kgJOqOiAOm 

#FMCG https://t.co/OG56F2U3lI",Neutral,1
29598,74550,"New Delhi, India",01-04-2020,Cigarettes and liquor sold in black as stores shut supplies dry up,Neutral,1
29559,74511,,01-04-2020, Discount supermarket Aldi is donating almost half a million surplus Easter eggs to charities and food banks across the UK  ,Positive,1
29926,74878,Most frequently in California,01-04-2020,Very interesting analysis of China consumer sentiment improving over time afer Covid-19 recovery begins.  #covid19 #coronavirus https://t.co/TeyxNGEkcd,Extremely Positive,1
29523,74475,Diocese of Metuchen ,01-04-2020,Don t let your business be taken to the  cleaners  by scam artists,Negative,1
29518,74470,Vancouver Canada,01-04-2020,Best Online Shopping Sites for Womens Clothing and Accessories That Are Giving Back During COVID-19  #OnlineShopping #Ecommerce [Video] https://t.co/E8GTFO0GQx,Extremely Positive,1
29460,74412,Uniklinik RWTH Aachen,01-04-2020,are urgently needed even during and I ve just been at UKAC and felt quite safe Masks for everyone tons of disinfectant and enough space for keeping distance Felt safer than in the supermarket  ,Extremely Positive,1
